followers_count,verified,retweet_count,mention_count,bio_length,has_location,label,platform
66,0.0,10,14,0,0,1,twitter
192,0.0,5,16,36,0,1,twitter
45436,0.0,1181,1535,141,1,0,twitter
39,0.0,6,10,22,0,1,twitter
122,0.0,11,7,8,0,1,twitter
115,0.0,20,11,0,0,1,twitter
5,0.0,20,15,37,1,1,twitter
184,0.0,10,0,24,0,1,twitter
119,0.0,14,4,5,0,1,twitter
44054,0.0,119,1287,217,1,0,twitter
93,0.0,7,18,29,0,1,twitter
12942,0.0,274,1063,199,1,0,twitter
11701,0.0,1170,824,445,1,0,twitter
6091,1.0,2332,524,253,1,0,twitter
145,0.0,14,1,7,0,1,twitter
50,0.0,22,1,25,0,1,twitter
110,0.0,14,10,11,0,1,twitter
132,0.0,26,11,25,0,1,twitter
44018,0.0,1234,596,369,1,0,twitter
27882,0.0,2939,610,196,0,0,twitter
152,0.0,29,1,17,0,1,twitter
20330,1.0,4874,1538,431,1,0,twitter
143,0.0,27,14,26,0,1,twitter
120,0.0,11,17,17,0,1,twitter
18,0.0,18,3,10,0,1,twitter
16957,1.0,3978,864,330,1,0,twitter
147,0.0,6,8,21,0,1,twitter
193,0.0,27,5,38,0,1,twitter
25996,0.0,150,275,349,1,0,twitter
28843,0.0,4610,1179,264,1,0,twitter
38799,0.0,4312,1807,371,1,0,twitter
49474,0.0,3622,592,475,0,0,twitter
167,0.0,19,11,13,0,1,twitter
119,0.0,20,18,7,0,1,twitter
38630,0.0,4671,543,246,1,0,twitter
37019,1.0,4523,1109,359,1,0,twitter
32454,1.0,4246,920,241,0,0,twitter
142,0.0,21,7,30,0,1,twitter
39933,0.0,3425,1335,151,1,0,twitter
32738,0.0,1334,1506,389,1,0,twitter
42,0.0,5,17,27,0,1,twitter
29,0.0,17,1,33,0,1,twitter
3186,1.0,1362,1230,458,1,0,twitter
47,0.0,16,14,16,0,1,twitter
45485,0.0,2959,551,115,1,0,twitter
34305,0.0,3207,1058,269,1,0,twitter
27912,1.0,568,1084,499,1,0,twitter
45064,0.0,4280,1082,214,0,0,twitter
66,0.0,18,16,33,0,1,twitter
45412,0.0,2989,326,84,0,0,twitter
42537,0.0,1791,995,442,1,0,twitter
560,0.0,3452,268,460,1,0,twitter
24611,0.0,1390,80,99,1,0,twitter
36681,0.0,411,54,332,0,0,twitter
155,0.0,7,8,20,0,1,twitter
98,0.0,22,2,32,0,1,twitter
185,0.0,17,12,2,0,1,twitter
47254,1.0,3320,339,146,1,0,twitter
20,0.0,20,0,13,0,1,twitter
190,0.0,10,13,8,0,1,twitter
13543,1.0,2882,1793,380,1,0,twitter
18219,1.0,4130,506,103,1,0,twitter
22963,1.0,4004,1395,305,1,0,twitter
174,0.0,17,5,36,1,1,twitter
42118,0.0,2933,1080,362,1,0,twitter
14268,0.0,2419,715,216,1,0,twitter
170,0.0,17,15,25,1,1,twitter
25,0.0,27,14,8,0,1,twitter
33,0.0,27,9,6,0,1,twitter
180,0.0,20,15,22,0,1,twitter
8,0.0,2,11,33,0,1,twitter
5282,1.0,1167,26,264,0,0,twitter
57,0.0,23,19,5,0,1,twitter
160,0.0,4,16,24,0,1,twitter
15956,1.0,4514,1936,166,1,0,twitter
26375,0.0,4770,1164,237,0,0,twitter
34829,0.0,1600,1193,101,1,0,twitter
140,0.0,23,14,25,0,1,twitter
42503,0.0,3466,1817,436,1,0,twitter
19383,0.0,2864,893,364,1,0,twitter
21540,0.0,3487,1289,156,0,0,twitter
47,0.0,16,8,21,0,1,twitter
47,0.0,20,11,8,0,1,twitter
6641,0.0,4579,1560,365,1,0,twitter
186,0.0,20,17,19,0,1,twitter
1833,0.0,4126,239,185,1,0,twitter
136,0.0,11,13,33,0,1,twitter
157,0.0,0,18,8,0,1,twitter
60,0.0,29,6,39,0,1,twitter
9986,0.0,353,1049,178,0,0,twitter
32399,1.0,4231,1949,131,1,0,twitter
7955,0.0,3032,1748,282,1,0,twitter
37270,1.0,3127,1166,268,1,0,twitter
81,0.0,25,9,21,0,1,twitter
54,0.0,29,18,38,1,1,twitter
38718,0.0,1604,866,342,1,0,twitter
187,0.0,8,17,4,0,1,twitter
20788,0.0,471,1339,394,1,0,twitter
25988,1.0,3717,520,183,0,0,twitter
45069,0.0,1194,1303,219,0,0,twitter
41774,0.0,2429,123,489,1,0,twitter
3630,0.0,3958,199,362,1,0,twitter
6976,0.0,1338,30,318,1,0,twitter
47819,1.0,3287,129,464,1,0,twitter
8,0.0,17,10,22,1,1,twitter
4688,0.0,665,287,448,1,0,twitter
72,0.0,23,5,35,0,1,twitter
18657,0.0,2728,1136,320,0,0,twitter
44352,1.0,1864,178,203,1,0,twitter
187,0.0,14,2,25,0,1,twitter
160,0.0,27,13,17,0,1,twitter
32033,0.0,1420,793,300,1,0,twitter
160,0.0,11,7,4,1,1,twitter
73,0.0,21,13,37,0,1,twitter
23,0.0,15,1,5,0,1,twitter
7743,1.0,1193,785,281,0,0,twitter
40479,0.0,133,585,346,1,0,twitter
21724,0.0,3574,1525,276,1,0,twitter
131,0.0,5,2,16,0,1,twitter
57,0.0,13,7,29,1,1,twitter
35546,0.0,4905,1796,341,1,0,twitter
9372,0.0,2354,1523,455,1,0,twitter
40,0.0,3,16,4,0,1,twitter
48828,1.0,2525,698,469,1,0,twitter
185,0.0,26,10,5,0,1,twitter
49003,0.0,3554,1478,263,1,0,twitter
29,0.0,10,14,19,0,1,twitter
55,0.0,17,11,17,1,1,twitter
86,0.0,27,3,29,0,1,twitter
13,0.0,4,19,0,0,1,twitter
15764,0.0,478,1584,87,0,0,twitter
56,0.0,7,15,37,1,1,twitter
17715,1.0,187,1126,296,1,0,twitter
16942,0.0,2618,1415,468,1,0,twitter
158,0.0,22,3,6,0,1,twitter
81,0.0,10,8,20,0,1,twitter
38562,0.0,2020,1514,179,0,0,twitter
45283,1.0,4409,1611,394,1,0,twitter
1089,0.0,673,1850,119,1,0,twitter
150,0.0,1,0,26,0,1,twitter
148,0.0,0,9,1,0,1,twitter
187,0.0,24,14,7,0,1,twitter
199,0.0,23,17,26,0,1,twitter
45596,0.0,2233,444,426,1,0,twitter
21336,0.0,4733,845,107,1,0,twitter
32,0.0,14,8,7,0,1,twitter
39159,1.0,3591,978,146,0,0,twitter
46450,0.0,968,1483,444,1,0,twitter
3436,0.0,3554,1512,158,0,0,twitter
103,0.0,19,9,15,0,1,twitter
130,0.0,7,0,24,0,1,twitter
1744,1.0,2065,954,96,0,0,twitter
101,0.0,16,12,16,0,1,twitter
43762,0.0,3419,1698,107,1,0,twitter
40101,0.0,2470,1402,403,1,0,twitter
32,0.0,23,11,16,0,1,twitter
79,0.0,6,16,39,0,1,twitter
72,0.0,27,7,38,0,1,twitter
175,0.0,0,14,27,1,1,twitter
66,0.0,13,18,6,1,1,twitter
4,0.0,16,2,14,0,1,twitter
12920,1.0,4046,1116,154,1,0,twitter
193,0.0,13,2,39,0,1,twitter
119,0.0,27,18,18,1,1,twitter
17,0.0,20,6,4,0,1,twitter
24,0.0,4,14,34,0,1,twitter
174,0.0,15,19,37,1,1,twitter
187,0.0,7,18,32,1,1,twitter
13917,0.0,4167,1619,335,0,0,twitter
197,0.0,28,6,10,0,1,twitter
26447,0.0,3927,1176,482,0,0,twitter
49244,1.0,3593,1222,467,0,0,twitter
17179,0.0,1611,1737,222,1,0,twitter
2515,0.0,1447,558,83,1,0,twitter
45145,0.0,191,242,408,1,0,twitter
34652,0.0,158,810,494,1,0,twitter
72,0.0,15,4,4,1,1,twitter
33897,0.0,2026,236,423,1,0,twitter
5,0.0,3,18,32,0,1,twitter
11097,1.0,1574,1675,126,1,0,twitter
12946,0.0,3347,1511,344,0,0,twitter
25411,1.0,4331,336,276,1,0,twitter
146,0.0,14,5,17,1,1,twitter
29341,1.0,2512,987,209,1,0,twitter
143,0.0,9,15,28,0,1,twitter
194,0.0,0,16,34,1,1,twitter
36092,0.0,877,1856,237,1,0,twitter
6896,1.0,2252,1449,338,1,0,twitter
133,0.0,21,12,25,0,1,twitter
15852,0.0,4272,486,430,1,0,twitter
4533,1.0,2802,1664,224,1,0,twitter
106,0.0,4,18,30,0,1,twitter
20632,0.0,1447,218,345,1,0,twitter
184,0.0,2,8,22,1,1,twitter
189,0.0,18,19,39,0,1,twitter
24997,0.0,3407,797,81,1,0,twitter
17497,0.0,3130,1123,308,0,0,twitter
39,0.0,17,12,28,0,1,twitter
40454,1.0,3564,31,475,0,0,twitter
3,0.0,1,13,27,0,1,twitter
81,0.0,9,11,4,0,1,twitter
34,0.0,10,7,27,0,1,twitter
86,0.0,16,8,23,0,1,twitter
191,0.0,21,9,30,0,1,twitter
44653,0.0,4381,1330,459,1,0,twitter
47856,1.0,3978,380,234,0,0,twitter
32124,0.0,1090,244,453,0,0,twitter
125,0.0,2,18,19,1,1,twitter
169,0.0,17,3,27,0,1,twitter
172,0.0,24,5,25,0,1,twitter
135,0.0,27,1,30,0,1,twitter
159,0.0,2,6,28,0,1,twitter
10259,0.0,2187,667,491,1,0,twitter
192,0.0,14,16,22,0,1,twitter
121,0.0,15,2,16,0,1,twitter
13021,0.0,4825,1681,342,1,0,twitter
32540,0.0,3598,107,106,1,0,twitter
76,0.0,10,0,34,0,1,twitter
167,0.0,5,1,39,0,1,twitter
41875,0.0,3748,1180,146,1,0,twitter
140,0.0,0,14,26,0,1,twitter
13,0.0,14,13,7,0,1,twitter
34267,0.0,461,1062,404,1,0,twitter
49557,0.0,175,400,87,1,0,twitter
29025,0.0,3277,608,441,1,0,twitter
39175,0.0,2844,403,111,1,0,twitter
150,0.0,9,17,28,0,1,twitter
135,0.0,15,2,10,0,1,twitter
10746,1.0,247,1862,449,1,0,twitter
18485,0.0,1548,131,361,1,0,twitter
112,0.0,2,6,27,1,1,twitter
181,0.0,13,2,23,0,1,twitter
46741,0.0,2464,565,385,1,0,twitter
162,0.0,22,2,0,0,1,twitter
115,0.0,28,5,31,0,1,twitter
15104,0.0,689,424,110,0,0,twitter
29431,0.0,4878,1454,94,1,0,twitter
141,0.0,21,13,26,0,1,twitter
37616,0.0,3160,290,344,1,0,twitter
118,0.0,1,16,13,0,1,twitter
22068,0.0,2568,617,278,1,0,twitter
64,0.0,24,19,21,0,1,twitter
26605,1.0,3099,518,418,1,0,twitter
9105,0.0,2268,1566,258,1,0,twitter
159,0.0,19,1,24,0,1,twitter
46750,0.0,459,1926,289,1,0,twitter
101,0.0,16,7,31,0,1,twitter
18060,0.0,538,411,421,1,0,twitter
18455,0.0,282,475,455,1,0,twitter
18272,0.0,2406,1228,423,1,0,twitter
4923,0.0,4516,1835,338,1,0,twitter
85,0.0,20,12,38,0,1,twitter
49250,1.0,3566,735,436,0,0,twitter
143,0.0,7,3,39,1,1,twitter
34242,0.0,1557,1466,451,1,0,twitter
15,0.0,16,3,23,0,1,twitter
37168,0.0,3637,1843,121,1,0,twitter
25451,1.0,3442,1872,125,1,0,twitter
89,0.0,26,18,2,0,1,twitter
109,0.0,21,0,0,1,1,twitter
161,0.0,28,3,14,0,1,twitter
193,0.0,15,8,5,0,1,twitter
14767,0.0,4529,337,134,1,0,twitter
17176,0.0,533,328,304,1,0,twitter
43,0.0,25,17,33,0,1,twitter
4341,0.0,2507,835,417,0,0,twitter
3034,1.0,581,1372,291,0,0,twitter
58,0.0,3,10,18,1,1,twitter
66,0.0,2,11,39,0,1,twitter
149,0.0,19,8,36,0,1,twitter
80,0.0,14,14,15,0,1,twitter
17667,0.0,2543,78,378,1,0,twitter
190,0.0,17,13,25,0,1,twitter
37,0.0,23,3,7,0,1,twitter
65,0.0,18,3,18,0,1,twitter
31550,1.0,1285,227,341,1,0,twitter
33743,0.0,4042,164,479,1,0,twitter
42761,1.0,3313,464,234,1,0,twitter
96,0.0,0,17,35,1,1,twitter
18,0.0,20,12,39,1,1,twitter
38846,0.0,3674,336,109,1,0,twitter
2006,1.0,3341,1597,478,1,0,twitter
196,0.0,1,12,31,1,1,twitter
37174,0.0,2933,1954,448,0,0,twitter
8035,0.0,4146,1963,422,1,0,twitter
20872,0.0,2152,887,130,1,0,twitter
47,0.0,23,16,13,0,1,twitter
34095,0.0,4015,1715,287,0,0,twitter
21898,0.0,3022,444,141,1,0,twitter
28064,0.0,3978,561,84,1,0,twitter
21066,1.0,266,398,285,1,0,twitter
145,0.0,9,19,17,1,1,twitter
162,0.0,1,10,14,0,1,twitter
31635,0.0,2960,1348,326,0,0,twitter
72,0.0,25,4,36,0,1,twitter
41057,1.0,321,871,279,0,0,twitter
47945,0.0,1869,462,499,1,0,twitter
32906,1.0,1643,895,295,0,0,twitter
2660,0.0,4532,1606,411,1,0,twitter
36015,1.0,3810,406,124,1,0,twitter
46407,0.0,2833,414,360,1,0,twitter
27097,0.0,1366,723,444,0,0,twitter
25692,0.0,2004,1043,208,1,0,twitter
196,0.0,8,16,1,0,1,twitter
8561,0.0,2668,1576,183,1,0,twitter
64,0.0,15,5,16,0,1,twitter
40418,0.0,3475,530,248,1,0,twitter
175,0.0,3,19,4,0,1,twitter
33555,0.0,488,1932,88,1,0,twitter
61,0.0,5,2,19,0,1,twitter
77,0.0,25,9,17,1,1,twitter
82,0.0,20,8,22,0,1,twitter
34,0.0,6,17,16,0,1,twitter
24823,0.0,3238,939,195,1,0,twitter
106,0.0,3,0,31,0,1,twitter
22878,0.0,2856,1033,134,1,0,twitter
167,0.0,24,8,32,1,1,twitter
44101,0.0,4208,35,194,1,0,twitter
122,0.0,1,11,35,0,1,twitter
38,0.0,6,11,20,0,1,twitter
34479,0.0,4908,397,280,1,0,twitter
29933,0.0,3314,1420,235,1,0,twitter
166,0.0,3,18,10,0,1,twitter
34206,0.0,95,320,311,1,0,twitter
9024,0.0,898,645,409,1,0,twitter
19380,0.0,953,1996,295,1,0,twitter
25200,0.0,4540,1002,115,1,0,twitter
76,0.0,3,19,28,0,1,twitter
7,0.0,21,4,7,1,1,twitter
35724,0.0,4154,622,300,1,0,twitter
36185,0.0,1425,848,198,1,0,twitter
14517,0.0,4406,1074,141,1,0,twitter
134,0.0,15,0,27,0,1,twitter
44335,1.0,1523,406,376,1,0,twitter
128,0.0,6,2,2,0,1,twitter
168,0.0,17,13,4,0,1,twitter
30814,1.0,4142,1172,127,0,0,twitter
61,0.0,8,14,24,0,1,twitter
14893,1.0,1793,1508,453,1,0,twitter
16847,0.0,2311,598,229,1,0,twitter
17178,1.0,523,283,121,1,0,twitter
4583,1.0,516,196,385,1,0,twitter
1226,0.0,144,458,329,1,0,twitter
8934,1.0,4703,708,281,1,0,twitter
21,0.0,13,19,17,0,1,twitter
31821,0.0,509,237,444,1,0,twitter
16566,0.0,4584,1308,473,1,0,twitter
103,0.0,22,0,15,0,1,twitter
14852,0.0,4815,1326,88,0,0,twitter
43,0.0,23,4,29,0,1,twitter
15,0.0,21,8,3,0,1,twitter
15387,0.0,3751,543,371,1,0,twitter
104,0.0,12,19,29,0,1,twitter
84,0.0,13,14,12,0,1,twitter
56,0.0,14,9,3,1,1,twitter
31,0.0,13,4,30,0,1,twitter
2347,1.0,4502,114,477,1,0,twitter
37657,1.0,1336,1069,497,1,0,twitter
13835,0.0,4892,238,441,1,0,twitter
11702,1.0,2203,853,211,1,0,twitter
30966,1.0,3571,969,249,1,0,twitter
165,0.0,9,13,28,0,1,twitter
59,0.0,19,4,39,0,1,twitter
48,0.0,13,9,29,0,1,twitter
107,0.0,3,5,5,0,1,twitter
47555,1.0,4075,458,210,1,0,twitter
33300,0.0,1341,160,312,1,0,twitter
8,0.0,5,13,0,0,1,twitter
37728,0.0,4435,588,172,1,0,twitter
49653,0.0,1844,1402,115,1,0,twitter
77,0.0,22,1,1,0,1,twitter
168,0.0,26,10,33,0,1,twitter
129,0.0,11,15,5,0,1,twitter
26439,0.0,3059,1063,364,1,0,twitter
126,0.0,13,18,17,0,1,twitter
139,0.0,27,8,33,1,1,twitter
67,0.0,15,9,15,0,1,twitter
22186,0.0,3575,280,392,1,0,twitter
15916,0.0,4741,348,475,1,0,twitter
2672,0.0,1186,449,123,1,0,twitter
196,0.0,10,18,24,0,1,twitter
6204,0.0,1750,417,132,1,0,twitter
60,0.0,11,16,31,0,1,twitter
16744,1.0,2994,1823,141,0,0,twitter
149,0.0,16,12,36,0,1,twitter
14,0.0,20,12,13,0,1,twitter
105,0.0,28,8,38,0,1,twitter
199,0.0,18,11,6,0,1,twitter
16517,1.0,2954,1079,215,0,0,twitter
19945,0.0,4521,1835,123,1,0,twitter
39674,0.0,1442,705,222,1,0,twitter
122,0.0,14,6,36,0,1,twitter
94,0.0,4,17,20,0,1,twitter
30611,0.0,2716,1097,379,1,0,twitter
30918,0.0,2274,636,358,1,0,twitter
61,0.0,19,11,8,0,1,twitter
48906,1.0,136,596,219,1,0,twitter
179,0.0,20,16,20,0,1,twitter
183,0.0,9,16,39,0,1,twitter
121,0.0,11,12,3,0,1,twitter
43256,0.0,2764,475,353,1,0,twitter
23352,1.0,3031,501,276,1,0,twitter
84,0.0,8,2,20,0,1,twitter
101,0.0,24,15,35,0,1,twitter
199,0.0,16,3,25,0,1,twitter
64,0.0,3,0,2,0,1,twitter
113,0.0,10,6,20,0,1,twitter
1972,0.0,2442,1378,244,1,0,twitter
7990,0.0,4288,658,477,1,0,twitter
26,0.0,16,6,26,0,1,twitter
40581,1.0,2340,1733,305,1,0,twitter
10463,0.0,4157,858,126,0,0,twitter
191,0.0,24,11,0,0,1,twitter
181,0.0,28,12,11,1,1,twitter
23553,1.0,4384,680,215,1,0,twitter
10806,0.0,3150,271,388,0,0,twitter
17544,0.0,2335,1134,313,1,0,twitter
21454,0.0,4494,32,467,1,0,twitter
35129,0.0,4090,423,338,0,0,twitter
136,0.0,11,9,36,0,1,twitter
145,0.0,18,19,17,0,1,twitter
44,0.0,24,12,19,1,1,twitter
28995,0.0,3348,844,241,1,0,twitter
12,0.0,27,0,28,1,1,twitter
17558,0.0,4501,63,150,1,0,twitter
12055,1.0,3559,580,330,1,0,twitter
138,0.0,28,5,15,1,1,twitter
13197,0.0,4735,1841,349,1,0,twitter
157,0.0,9,1,36,0,1,twitter
35285,0.0,2091,1107,136,1,0,twitter
184,0.0,24,13,34,0,1,twitter
32193,1.0,3157,1587,89,0,0,twitter
135,0.0,2,16,28,0,1,twitter
25298,0.0,4100,1609,159,1,0,twitter
92,0.0,17,2,9,0,1,twitter
80,0.0,4,15,29,0,1,twitter
8438,1.0,4100,740,271,1,0,twitter
47692,0.0,1826,1079,447,1,0,twitter
131,0.0,29,11,31,0,1,twitter
46758,1.0,3106,1545,90,1,0,twitter
39020,1.0,3678,951,209,1,0,twitter
34039,0.0,2845,508,497,1,0,twitter
34769,0.0,1627,187,105,1,0,twitter
16,0.0,22,6,19,0,1,twitter
19713,0.0,2286,189,497,0,0,twitter
171,0.0,5,1,5,0,1,twitter
182,0.0,12,12,31,1,1,twitter
138,0.0,11,5,34,0,1,twitter
21613,0.0,2812,1839,128,1,0,twitter
4390,0.0,3638,965,301,1,0,twitter
42208,0.0,643,1223,301,1,0,twitter
23664,0.0,1401,229,162,0,0,twitter
158,0.0,25,9,10,0,1,twitter
29044,1.0,3984,60,287,1,0,twitter
160,0.0,25,9,20,1,1,twitter
47127,0.0,1400,1550,275,1,0,twitter
131,0.0,14,17,14,0,1,twitter
47436,0.0,156,805,281,0,0,twitter
26796,1.0,3647,1753,401,1,0,twitter
31565,0.0,2041,983,426,1,0,twitter
847,0.0,529,672,451,1,0,twitter
94,0.0,16,10,0,1,1,twitter
26025,0.0,3117,821,279,1,0,twitter
36692,0.0,1515,1248,457,1,0,twitter
94,0.0,27,4,10,1,1,twitter
18209,1.0,2603,596,352,1,0,twitter
86,0.0,17,8,1,1,1,twitter
1105,0.0,2140,1086,236,1,0,twitter
29,0.0,10,17,11,0,1,twitter
43345,0.0,1532,1700,156,1,0,twitter
160,0.0,18,3,35,1,1,twitter
124,0.0,1,9,34,0,1,twitter
37519,0.0,4491,1125,292,1,0,twitter
26053,0.0,4898,979,105,1,0,twitter
23266,0.0,3607,798,286,1,0,twitter
127,0.0,17,2,37,0,1,twitter
112,0.0,29,1,3,0,1,twitter
95,0.0,27,17,27,0,1,twitter
45,0.0,24,5,14,0,1,twitter
5603,1.0,1592,1185,294,1,0,twitter
6195,0.0,2659,1443,241,1,0,twitter
42034,1.0,1002,534,234,1,0,twitter
19667,0.0,443,690,190,0,0,twitter
92,0.0,29,11,15,0,1,twitter
41272,0.0,4667,806,375,1,0,twitter
105,0.0,22,4,7,0,1,twitter
34,0.0,1,8,10,0,1,twitter
27161,0.0,3885,1505,363,1,0,twitter
127,0.0,22,18,0,0,1,twitter
93,0.0,0,17,6,0,1,twitter
37136,0.0,4145,593,93,0,0,twitter
30102,0.0,1407,548,335,0,0,twitter
62,0.0,24,15,5,0,1,twitter
7539,1.0,198,1734,255,1,0,twitter
2659,1.0,3499,304,303,1,0,twitter
15036,1.0,3500,117,166,0,0,twitter
13316,0.0,846,29,486,1,0,twitter
46753,0.0,1726,753,412,0,0,twitter
5,0.0,11,9,24,1,1,twitter
38867,0.0,4469,1124,322,1,0,twitter
15281,0.0,3982,340,392,1,0,twitter
41,0.0,18,0,27,0,1,twitter
14282,1.0,103,1584,286,1,0,twitter
18333,0.0,2038,1232,241,1,0,twitter
29967,1.0,3590,512,497,1,0,twitter
158,0.0,8,14,28,0,1,twitter
23744,0.0,1609,1607,372,0,0,twitter
68,0.0,20,0,3,0,1,twitter
154,0.0,11,12,9,0,1,twitter
66,0.0,19,9,27,0,1,twitter
6388,1.0,583,866,283,1,0,twitter
33,0.0,17,10,30,0,1,twitter
32907,0.0,1216,305,375,1,0,twitter
20191,1.0,2277,1678,320,1,0,twitter
3953,0.0,4493,1592,352,0,0,twitter
177,0.0,29,13,0,0,1,twitter
21,0.0,4,3,3,0,1,twitter
14360,0.0,3164,1275,265,1,0,twitter
153,0.0,17,8,20,0,1,twitter
28,0.0,15,4,29,1,1,twitter
47235,1.0,3183,1873,314,1,0,twitter
19556,0.0,3366,1004,205,1,0,twitter
39598,1.0,2197,1234,453,1,0,twitter
26293,0.0,3030,977,373,1,0,twitter
28184,0.0,703,1893,186,0,0,twitter
159,0.0,17,2,30,0,1,twitter
27076,0.0,2083,231,394,1,0,twitter
18,0.0,2,18,36,0,1,twitter
131,0.0,3,8,38,0,1,twitter
18,0.0,8,8,10,0,1,twitter
144,0.0,20,16,27,0,1,twitter
16175,1.0,941,156,276,1,0,twitter
102,0.0,25,9,34,0,1,twitter
128,0.0,5,4,21,0,1,twitter
78,0.0,9,11,30,0,1,twitter
67,0.0,15,13,10,0,1,twitter
90,0.0,5,10,20,1,1,twitter
28894,0.0,1571,968,454,1,0,twitter
38566,0.0,3377,97,249,1,0,twitter
18,0.0,12,12,33,1,1,twitter
35914,0.0,690,968,284,1,0,twitter
38327,0.0,3471,401,346,1,0,twitter
165,0.0,18,0,21,0,1,twitter
196,0.0,21,15,26,0,1,twitter
55,0.0,23,16,38,0,1,twitter
127,0.0,26,11,39,0,1,twitter
20263,0.0,4687,528,371,1,0,twitter
34154,0.0,4420,1654,201,0,0,twitter
8721,1.0,123,812,457,0,0,twitter
156,0.0,23,3,18,1,1,twitter
9029,0.0,2137,1815,366,1,0,twitter
47040,0.0,4645,798,488,1,0,twitter
46313,1.0,66,916,458,1,0,twitter
111,0.0,19,15,14,0,1,twitter
191,0.0,3,8,33,0,1,twitter
16,0.0,11,18,17,0,1,twitter
37343,0.0,1280,1801,230,1,0,twitter
141,0.0,3,1,34,1,1,twitter
9445,0.0,756,1800,487,1,0,twitter
69,0.0,26,1,31,0,1,twitter
138,0.0,24,4,12,1,1,twitter
13496,1.0,4666,372,419,1,0,twitter
16040,1.0,1214,785,189,0,0,twitter
29575,1.0,137,663,93,1,0,twitter
47,0.0,22,19,34,1,1,twitter
13182,0.0,4361,1162,418,1,0,twitter
195,0.0,1,6,11,0,1,twitter
26333,0.0,3569,1375,302,0,0,twitter
66,0.0,2,7,5,0,1,twitter
105,0.0,25,11,37,0,1,twitter
39853,0.0,2957,857,496,1,0,twitter
139,0.0,24,7,38,0,1,twitter
179,0.0,14,16,20,0,1,twitter
21400,0.0,2141,856,205,1,0,twitter
30,0.0,29,0,18,0,1,twitter
13,0.0,28,2,12,0,1,twitter
139,0.0,8,0,11,0,1,twitter
123,0.0,4,5,30,0,1,twitter
75,0.0,24,14,4,0,1,twitter
147,0.0,3,1,14,0,1,twitter
30605,1.0,4653,834,438,1,0,twitter
15051,0.0,893,492,187,1,0,twitter
118,0.0,10,3,37,0,1,twitter
20539,0.0,2245,1575,174,1,0,twitter
182,0.0,29,10,7,0,1,twitter
198,0.0,24,14,21,0,1,twitter
62,0.0,5,17,24,0,1,twitter
4,0.0,4,10,29,0,1,twitter
178,0.0,17,6,36,0,1,twitter
29052,1.0,207,851,499,1,0,twitter
44298,0.0,4645,1229,396,1,0,twitter
40458,1.0,4126,298,395,0,0,twitter
156,0.0,24,14,8,1,1,twitter
18086,0.0,4590,723,113,1,0,twitter
111,0.0,4,17,33,0,1,twitter
164,0.0,29,18,31,0,1,twitter
8,0.0,29,9,6,0,1,twitter
35536,1.0,3383,560,400,1,0,twitter
97,0.0,0,13,1,1,1,twitter
9,0.0,9,16,21,0,1,twitter
28863,1.0,3904,1092,342,1,0,twitter
99,0.0,11,10,25,0,1,twitter
128,0.0,8,14,16,0,1,twitter
111,0.0,4,1,22,1,1,twitter
80,0.0,11,2,13,0,1,twitter
111,0.0,0,12,18,0,1,twitter
28640,0.0,3044,1020,364,0,0,twitter
84,0.0,13,3,16,0,1,twitter
27166,0.0,1690,388,203,0,0,twitter
31487,1.0,3270,1012,278,1,0,twitter
76,0.0,28,12,26,0,1,twitter
33,0.0,11,15,38,1,1,twitter
151,0.0,6,5,18,0,1,twitter
64,0.0,9,1,23,0,1,twitter
21583,1.0,522,1806,217,0,0,twitter
4309,0.0,4034,1040,124,0,0,twitter
186,0.0,11,4,13,0,1,twitter
33979,0.0,215,739,194,1,0,twitter
49982,1.0,3637,945,308,0,0,twitter
11413,0.0,2323,1978,184,1,0,twitter
27078,0.0,2845,357,460,1,0,twitter
19,0.0,0,3,37,0,1,twitter
182,0.0,24,1,24,1,1,twitter
99,0.0,20,8,0,1,1,twitter
174,0.0,0,11,32,0,1,twitter
44580,1.0,1331,556,386,0,0,twitter
8,0.0,17,8,13,0,1,twitter
29985,0.0,4236,760,157,1,0,twitter
135,0.0,17,18,2,1,1,twitter
579,0.0,195,1777,153,1,0,twitter
33639,0.0,2244,1492,307,1,0,twitter
146,0.0,24,17,12,0,1,twitter
0,0.0,29,12,3,0,1,twitter
34459,0.0,2985,1225,101,1,0,twitter
25844,0.0,2973,274,234,1,0,twitter
47677,0.0,249,445,401,1,0,twitter
79,0.0,18,5,16,0,1,twitter
2018,1.0,3919,1306,323,1,0,twitter
180,0.0,25,8,16,0,1,twitter
87,0.0,24,11,3,0,1,twitter
8631,0.0,4151,423,482,0,0,twitter
46721,0.0,755,247,347,1,0,twitter
33375,0.0,3059,1066,156,1,0,twitter
136,0.0,27,16,3,0,1,twitter
9886,1.0,2822,179,455,1,0,twitter
22827,0.0,2079,781,255,1,0,twitter
38,0.0,8,7,34,1,1,twitter
11,0.0,23,19,10,0,1,twitter
17460,1.0,3624,1165,371,0,0,twitter
133,0.0,16,14,10,0,1,twitter
35701,0.0,489,1576,266,1,0,twitter
67,0.0,8,19,32,1,1,twitter
158,0.0,5,12,25,0,1,twitter
5982,1.0,4294,848,105,1,0,twitter
47042,1.0,1024,74,129,1,0,twitter
120,0.0,19,16,36,0,1,twitter
6950,1.0,1477,1828,439,1,0,twitter
14,0.0,7,14,33,0,1,twitter
12737,0.0,4964,980,300,1,0,twitter
143,0.0,1,11,25,0,1,twitter
